,Customer ID,purchased,item_sold,orders,avg_order_value
1119,13538.0,3112.73,963,12,259.39416666666665
1120,16678.0,3109.99,2397,12,259.1658333333333
1121,17870.0,3108.15,1877,13,239.08846153846156
1122,12909.0,3103.19,1948,8,387.89875
1123,15491.0,3100.09,1646,6,516.6816666666667
1124,13464.0,3097.64,1440,6,516.2733333333333
1125,12937.0,3097.61,1983,9,344.1788888888889
1126,15105.0,3094.91,1747,9,343.87888888888887
1127,12849.0,3090.56,1882,6,515.0933333333334
1128,14312.0,3090.29,1904,11,280.93545454545455
1129,17552.0,3085.29,2095,12,257.1075
1130,12511.0,3084.02,1753,1,3084.02
1131,17929.0,3082.1,434,12,256.84166666666664
1132,16007.0,3075.14,2643,7,439.30571428571426
1133,17884.0,3072.89,3088,20,153.6445
1134,13647.0,3071.68,1803,8,383.96
1135,12469.0,3070.54,2552,2,1535.27
1136,13631.0,3070.42,467,11,279.1290909090909
1137,14038.0,3069.88,1708,5,613.976
1138,13196.0,3068.84,2006,7,438.4057142857143
1139,13077.0,3064.67,2785,11,278.60636363636365
1140,14456.0,3062.4,2908,9,340.26666666666665
1141,16120.0,3056.91,2205,6,509.48499999999996
1142,16775.0,3056.89,1020,16,191.055625
1143,15716.0,3056.81,1821,11,277.89181818181817
1144,15241.0,3050.16,3328,11,277.2872727272727
1145,16560.0,3048.38,1607,8,381.0475
1146,14916.0,3042.95,2415,8,380.36875
1147,15967.0,3041.6,1204,12,253.46666666666667
1148,15754.0,3037.61,1762,9,337.51222222222225
1149,13557.0,3032.26,2398,13,233.25076923076924
1150,13485.0,3019.2200000000003,1798,11,274.4745454545455
1151,15965.0,3013.09,1433,13,231.77615384615385
1152,13963.0,3011.87,2061,17,177.16882352941175
1153,12754.0,3010.74,6481,3,1003.5799999999999
1154,14590.0,3006.62,904,20,150.331
1155,17032.0,3004.6,1695,8,375.575
1156,14226.0,3002.53,1726,6,500.4216666666667
1157,14621.0,3000.57,1706,9,333.3966666666667
1158,13635.0,2999.16,1884,4,749.79
1159,15810.0,2999.04,1653,8,374.88
1160,15182.0,2998.952,1186,11,272.632
1161,15611.0,2997.28,747,26,115.28
1162,12457.0,2995.91,1095,8,374.48875
1163,17961.0,2995.54,1537,100,29.9554
1164,12854.0,2994.02,1635,7,427.71714285714285
1165,15687.0,2993.1,1310,9,332.56666666666666
1166,16012.0,2989.79,1766,5,597.958
1167,15681.0,2989.7,1392,14,213.54999999999998
1168,12374.0,2989.2200000000003,1362,4,747.3050000000001
1169,18241.0,2986.9900000000002,1471,21,142.23761904761906
1170,15329.0,2984.33,1219,11,271.3027272727273
1171,14544.0,2982.43,2438,3,994.1433333333333
1172,17692.0,2975.8,2338,12,247.98333333333335
1173,16383.0,2974.84,1620,7,424.9771428571429
1174,16416.0,2972.88,2210,9,330.32
1175,13012.0,2972.83,1563,11,270.2572727272727
1176,13110.0,2957.4700000000003,763,12,246.45583333333335
1177,16736.0,2956.56,1050,5,591.312
1178,12826.0,2955.75,1995,12,246.3125
1179,12877.0,2955.17,2262,20,147.7585
1180,13764.0,2953.26,2099,6,492.21000000000004
1181,14867.0,2952.06,996,16,184.50375
1182,13253.0,2951.11,3015,4,737.7775
1183,15757.0,2940.36,1757,6,490.06
1184,17444.0,2940.04,2119,3,980.0133333333333
1185,17588.0,2939.55,1379,7,419.9357142857143
1186,15235.0,2937.81,1735,16,183.613125
1187,14524.0,2933.71,1176,13,225.67000000000002
1188,12635.0,2930.41,1949,4,732.6025
1189,15312.0,2930.19,1693,12,244.1825
1190,15862.0,2928.29,1680,13,225.25307692307692
1191,13890.0,2927.38,1392,14,209.09857142857143
1192,12906.0,2919.81,1749,5,583.962
1193,16358.0,2919.65,2065,5,583.9300000000001
1194,15392.0,2911.62,2144,7,415.94571428571425
1195,13784.0,2910.23,2827,14,207.87357142857144
1196,12438.0,2906.85,1180,2,1453.425
1197,13455.0,2905.93,985,6,484.32166666666666
1198,14233.0,2904.27,1261,7,414.8957142857143
1199,16755.0,2900.58,1999,7,414.36857142857144
1200,14404.0,2899.11,1656,13,223.00846153846155
1201,17320.0,2895.77,1392,6,482.62833333333333
1202,15100.0,2894.7,334,7,413.5285714285714
1203,17242.0,2889.28,1459,5,577.856
1204,13501.0,2885.11,1253,3,961.7033333333334
1205,16633.0,2883.1,1138,6,480.51666666666665
1206,14251.0,2879.7000000000003,1674,5,575.94
1207,12806.0,2878.96,2087,4,719.74
1208,18170.0,2878.0,1184,9,319.77777777777777
1209,14005.0,2874.72,2478,5,574.944
1210,15043.0,2873.7999999999997,1031,6,478.96666666666664
1211,16467.0,2869.16,7384,7,409.88
1212,14711.0,2868.8,978,11,260.8
1213,16711.0,2868.48,1212,9,318.72
1214,16229.0,2867.86,1292,6,477.9766666666667
1215,16225.0,2867.4100000000003,1285,15,191.16066666666669
1216,15563.0,2867.0,3019,7,409.57142857142856
1217,16086.0,2864.9900000000002,1526,10,286.499
1218,14758.0,2864.97,840,7,409.28142857142853
1219,16062.0,2863.45,2035,8,357.93125
1220,12685.0,2863.08,1523,6,477.18
1221,14875.0,2862.4,1332,3,954.1333333333333
1222,16979.0,2859.74,1451,9,317.74888888888887
1223,14035.0,2856.72,1419,9,317.4133333333333
1224,13728.0,2855.17,1269,16,178.448125
1225,16742.0,2852.6099999999997,2600,14,203.75785714285712
1226,12352.0,2849.84,724,10,284.98400000000004
1227,14935.0,2849.83,1931,2,1424.915
1228,16163.0,2849.58,768,6,474.93
1229,13032.0,2843.55,1281,9,315.95000000000005
1230,12676.0,2843.09,1867,11,258.4627272727273
1231,16554.0,2841.72,1346,8,355.215
1232,13477.0,2834.17,2095,11,257.6518181818182
1233,17368.0,2826.14,2343,14,201.86714285714285
1234,14842.0,2824.69,1166,4,706.1725
1235,16407.0,2821.65,1484,14,201.54642857142858
1236,15797.0,2821.08,1281,6,470.18
1237,13719.0,2815.25,1599,11,255.9318181818182
1238,15660.0,2812.99,1893,15,187.53266666666664
1239,17386.0,2812.77,1955,7,401.82428571428574
1240,16871.0,2812.34,1253,6,468.72333333333336
1241,14903.0,2810.63,1536,5,562.126
1242,13330.0,2806.18,1975,6,467.69666666666666
1243,16817.0,2804.9,1565,13,215.76153846153846
1244,17470.0,2804.87,2843,11,254.9881818181818
1245,14869.0,2804.24,2138,6,467.3733333333333
1246,13799.0,2803.57,1539,9,311.5077777777778
1247,13205.0,2803.2,256,1,2803.2
1248,16764.0,2799.25,1259,13,215.32692307692307
1249,15993.0,2797.57,2051,7,399.65285714285716
1250,17284.0,2793.16,2071,8,349.145
1251,12863.0,2792.5499999999997,895,6,465.42499999999995
1252,15073.0,2788.02,1410,8,348.5025
1253,15021.0,2783.83,1217,12,231.98583333333332
1254,17790.0,2783.61,1389,20,139.1805
1255,14121.0,2780.15,2082,4,695.0375
1256,16104.0,2778.61,1048,9,308.7344444444445
1257,17591.0,2776.67,1173,8,347.08375
1258,16335.0,2774.0,1016,7,396.2857142857143
1259,17031.0,2773.85,1595,6,462.30833333333334
1260,12391.0,2773.42,1220,6,462.2366666666667
1261,13695.0,2770.73,1791,16,173.170625
1262,17720.0,2768.91,1613,10,276.89099999999996
1263,18210.0,2768.83,1499,7,395.54714285714283
1264,14696.0,2767.9,2151,8,345.9875
1265,15817.0,2766.4,1596,3,922.1333333333333
1266,13736.0,2766.21,1552,7,395.17285714285714
1267,17676.0,2765.84,1932,10,276.584
1268,13813.0,2765.47,1292,8,345.68375
1269,17115.0,2761.4900000000002,885,7,394.49857142857144
1270,17262.0,2757.62,709,11,250.69272727272727
1271,17490.0,2750.5,1531,9,305.6111111111111
1272,14665.0,2749.65,1144,7,392.8071428571429
1273,12982.0,2744.81,1729,8,343.10125
1274,17241.0,2744.14,865,12,228.6783333333333
1275,12669.0,2744.0299999999997,1115,3,914.6766666666666
1276,15841.0,2742.41,2391,9,304.7122222222222
1277,16434.0,2741.74,1338,12,228.47833333333332
1278,14808.0,2741.17,2147,8,342.64625
1279,14125.0,2740.43,1640,3,913.4766666666666
1280,18283.0,2736.65,1733,22,124.39318181818182
1281,15389.0,2733.8,3940,5,546.76
1282,15111.0,2730.87,1164,5,546.174
1283,12986.0,2729.84,1164,10,272.98400000000004
1284,13211.0,2729.32,1890,10,272.932
1285,12739.0,2726.73,951,4,681.6825
1286,16190.0,2723.55,1231,8,340.44375
1287,15985.0,2715.28,2750,7,387.8971428571429
1288,16232.0,2712.97,1849,7,387.5671428571428
1289,16359.0,2697.75,1764,16,168.609375
1290,18173.0,2696.36,1730,5,539.272
1291,12725.0,2694.56,1306,4,673.64
1292,17388.0,2691.57,2567,11,244.68818181818185
1293,12820.0,2689.52,1966,11,244.50181818181818
1294,15910.0,2681.8,2171,15,178.7866666666667
1295,14496.0,2668.23,991,7,381.17571428571426
1296,16369.0,2664.81,1594,7,380.6871428571429
1297,13473.0,2657.7599999999998,1000,8,332.21999999999997
1298,15671.0,2657.13,1699,7,379.59000000000003
1299,15157.0,2654.11,3466,5,530.822
1300,14756.0,2653.76,1423,3,884.5866666666667
1301,14410.0,2651.14,1379,11,241.01272727272726
1302,17744.0,2649.14,3826,7,378.4485714285714
1303,12516.0,2648.62,1952,4,662.155
1304,13203.0,2648.25,2413,10,264.825
1305,16618.0,2647.59,1363,5,529.518
1306,13117.0,2643.81,2067,18,146.87833333333333
1307,13819.0,2642.35,2309,6,440.39166666666665
1308,13173.0,2639.35,1620,11,239.9409090909091
1309,15814.0,2634.44,1728,6,439.0733333333333
1310,12520.0,2634.26,1439,5,526.8520000000001
1311,16276.0,2629.3900000000003,1467,3,876.4633333333335
1312,14548.0,2627.49,1021,9,291.9433333333333
1313,13422.0,2626.3,1326,1,2626.3
1314,13644.0,2624.26,2067,4,656.065
1315,12671.0,2622.481,1460,1,2622.481
1316,12423.0,2622.39,1793,10,262.239
1317,14573.0,2621.42,835,13,201.64769230769232
1318,15142.0,2619.92,2155,6,436.65333333333336
1319,14262.0,2618.23,1645,8,327.27875
1320,17043.0,2616.55,1624,8,327.06875
1321,14195.0,2615.6,2144,6,435.93333333333334
1322,15426.0,2615.39,1220,9,290.5988888888889
1323,14431.0,2614.2,1202,4,653.55
1324,13700.0,2613.46,2809,13,201.03538461538463
1325,14397.0,2612.96,1890,19,137.52421052631578
1326,14564.0,2605.62,1295,2,1302.81
1327,16206.0,2602.32,1384,13,200.17846153846156
1328,17787.0,2601.4700000000003,1266,4,650.3675000000001
1329,17317.0,2600.34,1146,3,866.7800000000001
1330,15826.0,2598.28,1824,4,649.57
1331,12412.0,2596.93,1997,6,432.82166666666666
1332,14163.0,2594.62,950,5,518.924
1333,14229.0,2594.04,934,7,370.57714285714286
1334,14129.0,2591.34,1414,9,287.9266666666667
1335,14147.0,2590.2,995,9,287.79999999999995
1336,15033.0,2586.67,1695,10,258.66700000000003
1337,15062.0,2585.62,1872,8,323.2025
1338,17897.0,2585.0,1043,9,287.22222222222223
1339,12592.0,2582.66,1875,5,516.5319999999999
1340,13151.0,2580.7400000000002,832,3,860.2466666666668
1341,16244.0,2579.38,1474,2,1289.69
1342,16499.0,2578.34,1364,8,322.2925
1343,16115.0,2575.14,1601,12,214.595
1344,17095.0,2572.25,1695,7,367.4642857142857
1345,14745.0,2571.81,1977,12,214.3175
1346,17002.0,2571.55,1265,7,367.36428571428576
1347,13652.0,2570.85,1570,5,514.17
1348,15434.0,2567.06,1423,11,233.36909090909091
1349,13623.0,2566.49,1023,10,256.649
1350,15747.0,2562.61,1370,9,284.7344444444445
1351,13192.0,2558.58,1629,6,426.43
1352,17463.0,2557.91,1490,7,365.4157142857143
1353,16036.0,2556.84,1369,4,639.21
1354,13862.0,2556.09,1927,9,284.01
1355,15906.0,2555.64,751,10,255.564
1356,17550.0,2547.64,989,9,283.0711111111111
1357,18179.0,2547.55,1811,8,318.44375
1358,13344.0,2543.72,971,3,847.9066666666666
1359,17465.0,2542.79,1477,7,363.2557142857143
1360,14810.0,2537.02,1247,13,195.1553846153846
1361,16987.0,2535.9,679,11,230.53636363636363
1362,16016.0,2533.94,1059,11,230.35818181818183
1363,13471.0,2531.58,1590,4,632.895
1364,16889.0,2530.9,1616,6,421.81666666666666
1365,14659.0,2529.93,1195,9,281.1033333333333
1366,14790.0,2526.62,2642,10,252.66199999999998
1367,17101.0,2507.05,1175,7,358.15000000000003
1368,15860.0,2505.21,1342,17,147.36529411764707
1369,12517.0,2502.84,1371,5,500.56800000000004
1370,12978.0,2502.82,1394,5,500.564
1371,16202.0,2501.9900000000002,1307,9,277.9988888888889
1372,17288.0,2499.98,1706,11,227.2709090909091
1373,14541.0,2499.68,1129,14,178.54857142857142
1374,17594.0,2497.88,1368,4,624.47
1375,15932.0,2495.87,2325,8,311.98375
1376,13414.0,2494.14,2702,6,415.69
1377,16795.0,2492.39,1459,3,830.7966666666666
1378,15227.0,2488.4900000000002,1217,9,276.4988888888889
1379,15117.0,2485.9700000000003,3093,8,310.74625000000003
1380,14449.0,2482.8,1778,8,310.35
1381,16520.0,2482.62,1266,6,413.77
1382,13507.0,2479.16,1597,4,619.79
1383,13588.0,2478.95,2606,9,275.43888888888887
1384,17348.0,2476.41,2793,9,275.15666666666664
1385,13134.0,2475.23,1364,6,412.53833333333336
1386,14256.0,2473.9900000000002,1171,5,494.79800000000006
1387,13878.0,2473.06,959,4,618.265
1388,13762.0,2472.48,2608,5,494.496
1389,14502.0,2470.67,1498,11,224.60636363636365
1390,17732.0,2470.39,1151,8,308.79875
1391,12924.0,2469.4,1423,12,205.78333333333333
1392,14421.0,2469.37,1342,6,411.56166666666667
1393,17164.0,2467.35,1501,7,352.4785714285714
1394,15221.0,2465.4500000000003,287,4,616.3625000000001
1395,17131.0,2463.17,983,5,492.634
1396,16470.0,2458.6,1357,11,223.5090909090909
1397,17629.0,2455.52,1903,10,245.552
1398,17894.0,2453.38,1020,18,136.29888888888888
1399,12701.0,2446.41,1727,6,407.73499999999996
1400,13338.0,2445.62,1151,4,611.405
1401,18171.0,2437.31,991,9,270.8122222222222
1402,15623.0,2437.05,1087,8,304.63125
1403,16005.0,2436.22,1310,10,243.62199999999999
1404,17505.0,2435.48,1242,5,487.096
1405,13085.0,2433.28,944,8,304.16
1406,13094.0,2433.1200000000003,2088,13,187.16307692307694
1407,16638.0,2430.53,1651,15,162.03533333333334
1408,15077.0,2428.08,528,2,1214.04
1409,13949.0,2427.32,2474,6,404.55333333333334
1410,17004.0,2425.16,1281,4,606.29
1411,12733.0,2424.87,896,4,606.2175
1412,17921.0,2423.5,1002,10,242.35
1413,15658.0,2423.4700000000003,693,8,302.93375000000003
1414,15215.0,2422.43,776,7,346.06142857142856
1415,15089.0,2420.84,1359,6,403.47333333333336
1416,15489.0,2419.61,1264,8,302.45125
1417,16040.0,2416.9,1185,7,345.2714285714286
1418,12802.0,2416.42,1972,7,345.20285714285717
1419,13118.0,2415.41,834,9,268.37888888888887
1420,14205.0,2414.2,1342,9,268.2444444444444
1421,12397.0,2409.9,1263,2,1204.95
1422,16833.0,2409.04,878,6,401.50666666666666
1423,17671.0,2403.34,1177,5,480.668
1424,15341.0,2402.7200000000003,1008,2,1201.3600000000001
1425,15793.0,2399.57,1685,8,299.94625
1426,12393.0,2399.4500000000003,1311,6,399.90833333333336
1427,14414.0,2399.33,2877,8,299.91625
1428,16147.0,2398.91,1395,5,479.782
1429,16883.0,2396.59,1080,19,126.1363157894737
1430,16812.0,2392.0,1116,4,598.0
1431,15366.0,2389.08,2447,7,341.29714285714283
1432,17827.0,2388.05,1592,6,398.0083333333334
1433,14443.0,2386.47,1520,5,477.294
1434,16105.0,2386.19,2125,5,477.238
1435,17623.0,2383.67,801,7,340.5242857142857
1436,17905.0,2383.52,1373,13,183.3476923076923
1437,16065.0,2382.62,1447,8,297.8275
1438,14554.0,2381.04,1478,4,595.26
1439,17434.0,2373.82,1693,7,339.1171428571429
1440,17969.0,2369.94,1017,20,118.497
1441,13908.0,2369.55,1478,4,592.3875
1442,15015.0,2365.02,1593,13,181.92461538461538
1443,14295.0,2362.91,1029,5,472.582
1444,17634.0,2361.9700000000003,840,9,262.4411111111111
1445,16676.0,2361.9,927,6,393.65000000000003
1446,13614.0,2359.19,828,6,393.1983333333333
1447,16083.0,2351.42,1514,4,587.855
1448,15549.0,2345.96,940,8,293.245
1449,16085.0,2343.53,1384,12,195.29416666666668
1450,12704.0,2340.84,1006,8,292.605
1451,17282.0,2339.66,2351,5,467.93199999999996
1452,12584.0,2338.15,416,9,259.7944444444445
1453,16496.0,2330.77,1764,6,388.46166666666664
1454,17313.0,2328.84,1402,1,2328.84
1455,13280.0,2322.63,1495,7,331.80428571428575
1456,17113.0,2322.59,915,6,387.09833333333336
1457,14938.0,2322.43,1369,2,1161.215
1458,13091.0,2321.82,1339,3,773.94
1459,13055.0,2321.11,1821,4,580.2775
1460,16628.0,2318.1,1260,7,331.15714285714284
1461,12724.0,2317.52,1379,7,331.07428571428574
1462,12948.0,2317.43,1304,9,257.4922222222222
1463,14346.0,2315.75,1878,5,463.15
1464,14555.0,2315.63,850,6,385.93833333333333
1465,17994.0,2313.32,2194,11,210.3018181818182
1466,13994.0,2313.14,940,6,385.5233333333333
1467,14481.0,2311.4900000000002,1584,5,462.29800000000006
1468,17193.0,2310.04,1668,9,256.6711111111111
1469,13704.0,2308.06,1531,9,256.4511111111111
1470,15946.0,2304.18,1614,3,768.06
1471,13059.0,2303.17,864,10,230.317
1472,18095.0,2303.09,1623,5,460.61800000000005
1473,17324.0,2301.87,1537,12,191.8225
1474,16077.0,2300.4,840,1,2300.4
1475,16531.0,2298.33,1863,11,208.9390909090909
1476,13371.0,2297.66,1019,2,1148.83
1477,12599.0,2296.72,2189,13,176.67076923076922
1478,16485.0,2294.68,1154,5,458.936
1479,12649.0,2294.65,1959,8,286.83125
1480,14901.0,2289.65,1053,12,190.80416666666667
1481,17047.0,2289.23,1184,6,381.53833333333336
1482,17018.0,2287.7,456,6,381.2833333333333
1483,12684.0,2283.63,1985,7,326.23285714285714
1484,18051.0,2282.28,1661,7,326.04
1485,13655.0,2280.51,1225,6,380.08500000000004
1486,14462.0,2270.01,1072,12,189.16750000000002
1487,13748.0,2268.35,1108,9,252.0388888888889
1488,15638.0,2265.2,1134,6,377.5333333333333
1489,16042.0,2265.12,1442,8,283.14
1490,15734.0,2263.3,516,4,565.825
1491,16823.0,2260.09,1168,7,322.87
1492,13814.0,2257.32,1214,3,752.44
1493,17180.0,2256.98,1828,11,205.18
1494,14432.0,2255.51,2070,6,375.91833333333335
1495,16350.0,2253.89,1077,9,250.4322222222222
1496,13662.0,2250.11,1179,11,204.55545454545455
1497,17414.0,2249.52,6256,6,374.92
1498,15865.0,2248.92,1147,5,449.784
1499,14644.0,2247.72,770,7,321.1028571428571
1500,18215.0,2247.4900000000002,1143,5,449.49800000000005
1501,16177.0,2247.31,1021,8,280.91375
1502,12868.0,2247.06,1282,8,280.8825
1503,16174.0,2246.75,1431,7,320.9642857142857
1504,13627.0,2245.9,1632,7,320.84285714285716
1505,13407.0,2244.7,1690,3,748.2333333333332
1506,17075.0,2241.73,787,10,224.173
1507,15629.0,2240.9,1518,4,560.225
1508,16551.0,2237.12,2076,7,319.5885714285714
1509,16108.0,2235.92,1473,4,558.98
1510,16221.0,2235.5099999999998,1515,9,248.39
1511,16076.0,2234.73,1435,10,223.473
1512,14177.0,2229.34,1048,13,171.48769230769233
1513,17460.0,2228.27,980,16,139.266875
1514,14472.0,2228.22,1305,9,247.57999999999998
1515,13320.0,2228.1,1519,6,371.34999999999997
1516,12783.0,2225.91,624,6,370.98499999999996
1517,13365.0,2225.37,1247,2,1112.685
1518,14467.0,2220.9900000000002,1196,12,185.0825
1519,15550.0,2218.8,1144,12,184.9
1520,14321.0,2218.06,3275,7,316.86571428571426
1521,18177.0,2216.87,1239,9,246.31888888888886
1522,17648.0,2216.37,954,5,443.274
1523,13478.0,2215.78,1189,5,443.15600000000006
1524,14708.0,2212.2799999999997,1509,5,442.45599999999996
1525,15476.0,2209.98,1174,4,552.495
1526,14834.0,2206.16,872,7,315.1657142857143
1527,13410.0,2201.96,1244,9,244.66222222222223
1528,14597.0,2201.54,1447,6,366.92333333333335
1529,14006.0,2196.67,2181,7,313.81
1530,16317.0,2192.51,1236,5,438.50200000000007
1531,15934.0,2190.66,2166,2,1095.33
1532,14212.0,2190.14,2046,2,1095.07
1533,17822.0,2188.5,1389,5,437.7
1534,15864.0,2180.76,1486,7,311.5371428571429
1535,12856.0,2179.93,1079,6,363.32166666666666
1536,13610.0,2175.88,909,14,155.42000000000002
1537,15649.0,2170.35,485,4,542.5875
1538,12501.0,2169.39,1783,1,2169.39
1539,13888.0,2169.05,903,7,309.86428571428576
1540,14595.0,2164.45,1228,8,270.55625
1541,15944.0,2164.24,859,4,541.06
1542,13755.0,2161.35,1264,9,240.14999999999998
1543,14407.0,2157.73,1415,6,359.62166666666667
1544,16379.0,2157.4,1410,4,539.35
1545,13643.0,2156.77,902,10,215.677
1546,13224.0,2155.95,1518,2,1077.975
1547,18009.0,2155.83,653,8,269.47875
1548,16966.0,2154.97,1981,7,307.8528571428571
1549,18116.0,2154.3,1281,13,165.71538461538464
1550,16600.0,2153.41,2420,13,165.64692307692306
1551,16275.0,2151.11,1268,3,717.0366666666667
1552,18239.0,2150.36,1052,6,358.3933333333334
1553,14216.0,2150.04,712,5,430.008
1554,16716.0,2149.6800000000003,912,3,716.5600000000001
1555,17272.0,2148.63,1778,4,537.1575
1556,16004.0,2146.39,1076,5,429.27799999999996
1557,13152.0,2146.38,977,7,306.6257142857143
1558,16134.0,2145.34,1637,5,429.06800000000004
1559,12576.0,2142.72,1494,8,267.84
1560,13092.0,2140.28,664,12,178.35666666666668
1561,14499.0,2138.9700000000003,1250,7,305.56714285714287
1562,12687.0,2138.91,1403,2,1069.455
1563,17029.0,2137.3,1265,7,305.3285714285715
1564,17305.0,2135.46,1006,1,2135.46
1565,12560.0,2134.01,1110,3,711.3366666666667
1566,16493.0,2132.09,1988,7,304.5842857142857
1567,13517.0,2128.42,1369,3,709.4733333333334
1568,14360.0,2128.23,1151,4,532.0575
1569,14634.0,2124.46,1906,4,531.115
1570,16807.0,2123.88,1433,6,353.98
1571,16996.0,2123.61,919,9,235.95666666666668
1572,14396.0,2121.93,1022,7,303.1328571428571
1573,15456.0,2119.27,2826,10,211.927
1574,14691.0,2114.33,707,5,422.866
1575,14399.0,2113.16,968,8,264.145
1576,14469.0,2112.21,980,4,528.0525
1577,16201.0,2112.12,1421,5,422.424
1578,16054.0,2111.88,791,4,527.97
1579,16934.0,2110.9900000000002,939,6,351.8316666666667
1580,12997.0,2110.91,1186,8,263.86375
1581,13265.0,2107.66,1752,5,421.532
1582,15252.0,2103.41,1430,5,420.68199999999996
1583,14276.0,2102.68,1406,7,300.3828571428571
1584,15815.0,2100.6,1856,5,420.12
1585,12975.0,2100.09,911,6,350.01500000000004
1586,16510.0,2100.0,1076,6,350.0
1587,17159.0,2099.59,1348,5,419.918
1588,12610.0,2099.54,1049,5,419.908
1589,17742.0,2098.48,653,11,190.7709090909091
1590,13753.0,2094.57,1450,4,523.6425
1591,13591.0,2093.94,850,7,299.13428571428574
1592,17585.0,2093.3,2539,7,299.04285714285714
1593,14723.0,2093.06,1308,11,190.27818181818182
1594,14896.0,2092.42,1117,8,261.5525
1595,16794.0,2090.91,1602,15,139.39399999999998
1596,16726.0,2088.41,1356,7,298.3442857142857
1597,15151.0,2085.61,795,2,1042.805
1598,15272.0,2085.48,687,6,347.58
1599,17705.0,2083.9,1301,11,189.44545454545457
1600,17289.0,2079.39,1260,9,231.04333333333332
1601,18026.0,2074.07,530,2,1037.035
1602,17048.0,2071.68,1068,7,295.9542857142857
1603,17126.0,2070.44,1468,9,230.04888888888888
1604,16290.0,2069.3,1001,4,517.325
1605,15164.0,2068.92,931,9,229.88
1606,14988.0,2066.6,1276,7,295.2285714285714
1607,12586.0,2062.67,687,4,515.6675
1608,13476.0,2061.4700000000003,713,5,412.29400000000004
1609,18258.0,2059.67,1981,6,343.27833333333336
1610,14623.0,2059.58,1059,10,205.958
1611,17633.0,2057.39,899,7,293.91285714285715
1612,12518.0,2056.89,1318,5,411.378
1613,16891.0,2056.82,774,11,186.98363636363638
1614,15253.0,2055.09,1588,8,256.88625
1615,14188.0,2054.36,1162,6,342.3933333333334
1616,16235.0,2053.71,788,9,228.19
1617,16176.0,2052.69,952,4,513.1725
1618,17086.0,2050.08,1859,6,341.68
1619,13874.0,2049.15,864,7,292.7357142857143
1620,13984.0,2048.6,1421,12,170.71666666666667
1621,16027.0,2048.36,2099,15,136.55733333333333
1622,14232.0,2048.07,1941,5,409.61400000000003
1623,17666.0,2047.8,1552,5,409.56
1624,13663.0,2047.51,893,5,409.502
1625,14000.0,2046.3400000000001,1838,5,409.26800000000003
1626,15473.0,2046.0,776,8,255.75
1627,16960.0,2043.43,1515,8,255.42875
1628,12585.0,2040.1,1279,2,1020.05
1629,15506.0,2040.03,1647,6,340.005
1630,16214.0,2038.25,1308,4,509.5625
1631,16331.0,2037.7,756,6,339.6166666666667
1632,14225.0,2037.02,1168,4,509.255
1633,13705.0,2035.33,1009,7,290.76142857142855
1634,14651.0,2034.1200000000001,886,9,226.01333333333335
1635,17846.0,2033.1,1,1,2033.1
1636,13630.0,2031.78,1391,7,290.2542857142857
1637,17337.0,2027.8700000000001,1269,4,506.96750000000003
1638,15384.0,2027.79,1767,4,506.9475
1639,12873.0,2027.3,786,3,675.7666666666667
1640,13989.0,2026.06,2207,5,405.212
1641,14631.0,2025.69,1407,6,337.615
1642,15478.0,2024.98,904,3,674.9933333333333
1643,17227.0,2022.03,1774,12,168.5025
1644,12418.0,2021.2,1088,4,505.3
1645,13696.0,2020.4,552,3,673.4666666666667
1646,12348.0,2019.4,2714,5,403.88
1647,16197.0,2016.71,1420,9,224.07888888888888
1648,17152.0,2016.5,577,4,504.125
1649,16529.0,2012.0,751,4,503.0
1650,13693.0,2011.82,880,9,223.53555555555556
1651,16332.0,2010.41,1132,11,182.76454545454547
1652,15990.0,2010.05,1090,7,287.15
1653,15531.0,2007.44,1105,2,1003.72
1654,14730.0,2005.06,1132,8,250.6325
1655,14628.0,1998.0,1147,5,399.6
1656,16698.0,1998.0,840,2,999.0
1657,14152.0,1997.3400000000001,1844,7,285.3342857142857
1658,18204.0,1993.7,1200,3,664.5666666666667
1659,15481.0,1993.34,1450,1,1993.34
1660,14301.0,1992.18,1686,4,498.045
1661,13889.0,1991.23,979,6,331.87166666666667
1662,17088.0,1991.01,868,4,497.7525
1663,13208.0,1988.5,1345,9,220.94444444444446
1664,17351.0,1988.23,383,12,165.68583333333333
1665,17797.0,1985.87,1090,8,248.23375
1666,14967.0,1982.6100000000001,652,6,330.435
1667,15192.0,1981.39,1644,5,396.278
1668,13725.0,1980.56,806,8,247.57
1669,12582.0,1980.4,985,4,495.1
1670,17158.0,1980.0,1147,5,396.0
1671,15030.0,1979.91,1225,8,247.48875
1672,15795.0,1979.8700000000001,1411,8,247.48375000000001
1673,17966.0,1974.42,3943,10,197.442
1674,14905.0,1971.39,1009,8,246.42375
1675,17997.0,1970.6699999999998,2298,8,246.33374999999998
1676,12674.0,1970.6,1133,4,492.65
1677,16032.0,1970.45,1480,6,328.40833333333336
1678,14477.0,1969.6,1120,7,281.37142857142857
1679,13838.0,1966.09,794,10,196.60899999999998
1680,15081.0,1965.72,806,12,163.81
1681,16233.0,1965.71,689,9,218.41222222222223
1682,12399.0,1962.3,2198,7,280.3285714285714
1683,15789.0,1962.01,2499,6,327.00166666666667
1684,18016.0,1960.46,1209,7,280.0657142857143
1685,17039.0,1954.99,689,1,1954.99
1686,17135.0,1954.16,1922,10,195.416
1687,14794.0,1953.9,783,10,195.39000000000001
